,station,time,lat,lon,y,x,bathy,u_water,v_water,u_wind,v_wind,temp,salinity,surface_elev
90,DPHA1_C  Dauphin Is,2019-10-03 04:00:07.031250,30.252920150756836,271.919921875,5549837.5,1303198.875,3.0,0.2110685557126999,-0.17696183919906616,-0.14965735375881195,1.2170298099517822,29.880313873291016,17.959421157836914,0.5017877221107483
91,BSCA1_W  Bon Secour,2019-10-03 04:00:07.031250,30.33016586303711,272.17034912109375,5560398.0,1326528.125,3.0,0.0345899760723114,-0.07643362134695053,-0.12411859631538391,1.1399468183517456,30.76788330078125,18.22825813293457,0.521379828453064
92,42012_B  Orange Bea,2019-10-03 04:00:07.031250,30.066381454467773,272.43927001953125,5533438.0,1354870.625,27.59600067138672,-0.12597346305847168,0.08443644642829895,-0.8954862952232361,2.3751163482666016,29.93742561340332,34.904747009277344,0.4781700074672699
0,8729108 Panama City,2019-10-03 04:12:04.218750,30.122159957885742,274.26678466796875,5556146.0,1529913.625,15.54640007019043,-0.06862815469503403,0.15497615933418274,1.3785344362258911,-0.7702049016952515,29.34681510925293,34.80574035644531,0.515388548374176
1,"8729501 Valparaiso,",2019-10-03 04:12:04.218750,30.484710693359375,273.52734375,5589219.5,1455070.0,3.3910000324249268,0.036002639681100845,-0.022907311096787453,0.9812020659446716,1.3419636487960815,30.099098205566406,19.685577392578125,0.42238128185272217
2,"8729840 Pensacola, ",2019-10-03 04:12:04.218750,30.402843475341797,272.7876281738281,5573601.5,1385037.75,8.359999656677246,0.1207059994339943,0.04969145730137825,1.3129104375839233,2.1200060844421387,29.998638153076172,27.236534118652344,0.515935480594635
3,8729941 Blue Angles,2019-10-03 04:12:04.218750,30.301612854003906,272.6007080078125,5560811.0,1368104.0,5.11899995803833,0.017114480957388878,0.007897217757999897,0.0691184476017952,1.6980928182601929,30.326736450195312,32.23699188232422,0.5235550403594971
4,8731439 Gulf Shores,2019-10-03 04:12:04.218750,30.24783706665039,272.3187255859375,5552506.0,1341550.375,6.381999969482422,-0.12249884009361267,-0.012576036155223846,-0.519543468952179,1.4879261255264282,30.39099884033203,33.65835189819336,0.5196555256843567
5,"8732828 Weeks Bay, ",2019-10-03 04:12:04.218750,30.37752914428711,272.1572265625,5565531.5,1324825.125,3.0,0.07060787826776505,-0.018327008932828903,-0.02515224553644657,1.24358332157135,30.77663803100586,17.296655654907227,0.5257814526557922
6,8735181 Dauphin Is ,2019-10-03 04:12:04.218750,30.250030517578125,271.9248352050781,5549556.5,1303697.25,3.0,0.14572231471538544,-0.2095222920179367,-0.30724218487739563,1.3093163967132568,29.82612419128418,18.909147262573242,0.5039694905281067
7,"8736897 CG Mobile, ",2019-10-03 04:12:04.218750,30.644760131835938,271.9434509277344,5593390.0,1301862.125,3.0,0.004022576380521059,8.17550826468505e-05,0.995123028755188,0.26925551891326904,29.941076278686523,2.732764959335327,0.5476261377334595
8,8737048 Mobile St D,2019-10-03 04:12:04.218750,30.677701950073242,271.9854431152344,5597370.5,1305577.625,4.544000148773193,0.027463670819997787,0.016282958909869194,1.1679993867874146,0.5838755369186401,29.40976333618164,0.3292549252510071,0.5517798066139221
9,8741041 Pascagoula ,2019-10-03 04:12:04.218750,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.004736088216304779,-0.001264561084099114,-0.5860782861709595,0.39773914217948914,30.50359344482422,27.371784210205078,0.5144663453102112
10,8741533 Pascagoula ,2019-10-03 04:12:04.218750,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.01223470363765955,-0.005447319708764553,-0.5150896906852722,0.43869373202323914,30.529434204101562,26.989286422729492,0.5158625245094299
11,8745557 Gulfport Ha,2019-10-03 04:12:04.218750,30.367366790771484,270.9154357910156,5554908.5,1205731.875,3.0,-0.10534737259149551,-0.03331031650304794,-0.500770628452301,0.9206507802009583,30.393604278564453,20.791879653930664,0.5422136783599854
12,8747437 Bay Wavelan,2019-10-03 04:12:04.218750,30.322189331054688,270.6742858886719,5548197.0,1182939.875,3.0,-0.018092086538672447,0.047506384551525116,-0.49969419836997986,0.9524930715560913,30.22228240966797,12.472928047180176,0.5038349628448486
13,8761305 Shell Beach,2019-10-03 04:12:04.218750,29.865243911743164,270.3265075683594,5495210.5,1153069.75,3.0,0.01565460115671158,-0.003457522951066494,-0.9601498246192932,1.239825963973999,29.937576293945312,0.523468017578125,0.43140727281570435
14,"8760922 Pilots Sta,",2019-10-03 04:12:04.218750,28.930145263671875,270.59686279296875,5393605.5,1186625.25,5.297999858856201,-0.2830810844898224,-0.3255002796649933,-5.564615249633789,1.1013890504837036,28.135013580322266,22.482173919677734,0.4859028458595276
15,"8761724 Grand Isle,",2019-10-03 04:12:04.218750,29.264535903930664,270.0484313964844,5426867.5,1130746.875,3.0390000343322754,-0.017544837668538094,-0.025093965232372284,-4.558084487915039,1.2076468467712402,29.3604679107666,23.496734619140625,0.48147404193878174
16,8762075 Port Fourch,2019-10-03 04:12:04.218750,29.100542068481445,269.8081970214844,5407159.5,1108631.375,4.366000175476074,-0.17580227553844452,-0.0992099717259407,-4.49061393737793,0.4586935341358185,28.80255889892578,27.814638137817383,0.4798559844493866
17,"8764277 Lawma, Amer",2019-10-03 04:12:04.218750,29.446081161499023,268.6622619628906,5438586.5,995053.625,3.0,-0.14238812029361725,-0.022041795775294304,-1.6581250429153442,-0.22793269157409668,28.10890769958496,0.005000020377337933,0.48008984327316284
18,8765251 Cypremort P,2019-10-03 04:12:04.218750,29.711341857910156,268.1277770996094,5465142.0,941689.875,3.0,-0.1351892352104187,0.09710216522216797,-1.3000611066818237,0.5416246652603149,29.909025192260742,4.870132923126221,0.5620362162590027
19,8766072 Freshwater ,2019-10-03 04:12:04.218750,29.532861709594727,267.6938171386719,5443229.0,900681.0625,3.0,0.11708538979291916,-0.01044455822557211,-0.9267054796218872,0.10331184417009354,29.52474594116211,7.010354042053223,0.4574471116065979
20,"8768094 Calcasieu, ",2019-10-03 04:12:04.218750,29.763681411743164,266.6601257324219,5464308.0,799447.5,3.0,-0.039692606776952744,-0.017057079821825027,-0.37687787413597107,-0.022654348984360695,29.607040405273438,17.51404571533203,0.4812864661216736
21,8770570 Sabine Pass,2019-10-03 04:12:04.218750,29.69829559326172,266.17315673828125,5455221.0,752605.125,3.0,0.061015535145998,-0.13095875084400177,-1.6552395820617676,0.47962599992752075,28.201852798461914,9.866273880004883,0.5030903220176697
22,"8770613 Morgans Pt,",2019-10-03 04:12:04.218750,29.680479049682617,265.0149841308594,5449606.0,640522.5,7.409999847412109,-0.02588532119989395,0.09960835427045822,-2.3780384063720703,1.7306114435195923,29.181499481201172,8.002432823181152,0.4873929023742676
23,8770743 Battleship ,2019-10-03 04:12:04.218750,29.760578155517578,264.9225769042969,5458244.5,631331.5625,5.86899995803833,-0.0005733945872634649,0.003378200111910701,-1.260291576385498,0.8749136328697205,29.571670532226562,0.06472156196832657,0.4939769208431244
24,"8770933 Clear Lake,",2019-10-03 04:12:04.218750,29.55629539489746,264.98248291015625,5435745.5,637754.875,3.0,-0.001505566411651671,0.021391170099377632,-3.924187421798706,2.723971366882324,28.919614791870117,9.1251802444458,0.48371952772140503
25,8770971 Rollover Pa,2019-10-03 04:12:04.218750,29.514860153198242,265.48974609375,5432607.5,687082.625,3.0,-0.033435191959142685,0.028953377157449722,-2.0749120712280273,1.1082285642623901,28.79456329345703,4.210468769073486,0.49794963002204895
26,"8771013 Eagle Pt, T",2019-10-03 04:12:04.218750,29.47802734375,265.0788879394531,5427327.5,647348.625,3.0,0.07684597373008728,0.05941987410187721,-4.3603196144104,3.171124219894409,28.774578094482422,15.712178230285645,0.47647321224212646
27,8771450 Galvest Pie,2019-10-03 04:12:04.218750,29.310361862182617,265.2078857421875,5409098.5,660411.3125,11.234999656677246,-0.3846833109855652,-0.16075149178504944,-4.28284215927124,2.2167301177978516,28.85173797607422,21.14141082763672,0.5324057936668396
28,8771510 Galvest Pl ,2019-10-03 04:12:04.218750,29.283029556274414,265.2115478515625,5406078.5,660856.3125,3.562000036239624,-0.0514882430434227,-0.023351410403847694,-4.30958366394043,2.2081100940704346,28.919483184814453,22.43804931640625,0.5530566573143005
29,8772447 USCG Freepo,2019-10-03 04:12:04.218750,28.936359405517578,264.7026672363281,5366289.5,612367.25,3.806999921798706,-0.0807102844119072,-0.06629776209592819,-5.079914569854736,1.6179622411727905,29.155254364013672,24.86858367919922,0.5623060464859009
30,8773701 Port Oconno,2019-10-03 04:12:04.218750,28.41063690185547,263.64739990234375,5305831.0,510447.46875,3.0,-0.09292920678853989,-0.08895981311798096,-7.028973579406738,2.7597458362579346,29.95000648498535,25.327476501464844,0.5497856140136719
31,8775237 Port Aransa,2019-10-03 04:12:04.218750,27.82365608215332,262.9415588378906,5239796.0,442021.15625,3.071000099182129,-0.09945226460695267,-0.1193244457244873,-6.679325103759766,2.1816353797912598,29.902801513671875,30.713661193847656,0.5463894605636597
32,8775870 Corpus Chri,2019-10-03 04:12:04.218750,27.579660415649414,262.7801818847656,5212588.5,426397.28125,3.4809999465942383,-0.05580814555287361,-0.11374486982822418,-5.542374134063721,1.7218563556671143,30.028182983398438,31.88128662109375,0.5322447419166565
33,8779748 S. Padre Is,2019-10-03 04:12:04.218750,25.83448028564453,262.849853515625,5019317.5,435344.0625,13.817500114440918,-0.059799566864967346,0.0038677435368299484,-5.633462905883789,0.7638247013092041,30.150545120239258,36.048561096191406,0.5806206464767456
34,TABSV_B TABS Buoy B,2019-10-03 04:12:04.218750,28.981714248657227,265.0821228027344,5372311.5,649224.75,18.98699951171875,-0.08833126723766327,-0.05516410991549492,-6.050107002258301,2.396852493286133,29.29193878173828,28.657432556152344,0.49627041816711426
35,TABSV_D TABS Buoy D,2019-10-03 04:12:04.218750,27.941490173339844,263.1598815917969,5253117.5,463357.21875,16.402000427246094,-0.14645981788635254,-0.12032228708267212,-6.6929402351379395,2.175060987472534,29.889232635498047,30.481033325195312,0.527619481086731
36,TABSV_F TABS Buoy F,2019-10-03 04:12:04.218750,28.8481388092041,265.75946044921875,5359560.0,715735.8125,23.672000885009766,-0.09398911893367767,-0.01596020720899105,-6.653482437133789,1.8237992525100708,28.906400680541992,32.24754333496094,0.42723438143730164
37,TABSV_H TABS Buoy H,2019-10-03 04:12:04.218750,27.86577033996582,263.4449462890625,5245128.0,491539.09375,33.96900177001953,-0.4570915997028351,-0.24536073207855225,-7.575157165527344,2.2187533378601074,29.492895126342773,32.12013626098633,0.461536169052124
38,TABSV_J TABS Buoy J,2019-10-03 04:12:04.218750,26.182249069213867,262.95135498046875,5057958.0,445077.625,21.71269989013672,0.029181694611907005,0.11728645861148834,-7.043076992034912,1.8428038358688354,30.1113338470459,36.04170608520508,0.4558309018611908
39,TABSV_K TABS Buoy K,2019-10-03 04:12:04.218750,26.220500946044922,263.5380859375,5063006.5,503654.53125,113.9531021118164,-0.22080200910568237,-0.1981453001499176,-7.281060695648193,0.822181761264801,29.454345703125,34.99554443359375,0.5066809058189392
40,TABSV_N TABS Buoy N,2019-10-03 04:12:04.218750,27.900299072265625,266.0141906738281,5255426.0,744345.3125,241.32699584960938,-0.11674986779689789,0.15593436360359192,-7.947165489196777,0.12289445847272873,29.279693603515625,36.36066436767578,0.35504621267318726
41,TABSV_R TABS Buoy R,2019-10-03 04:12:04.218750,29.633649826049805,266.3545837402344,5448717.0,770444.0625,10.494000434875488,-0.07774688303470612,-0.006163266021758318,-2.205565929412842,0.38969624042510986,29.29574203491211,20.17879295349121,0.4895038306713104
42,TABSV_V TABS Buoy V,2019-10-03 04:12:04.218750,27.856199264526367,266.41131591796875,5252002.5,783606.75,191.12969970703125,-0.0035933235194534063,0.07881094515323639,-7.99378776550293,-0.8724619746208191,29.199359893798828,36.09416580200195,0.36280351877212524
43,TABSV_W TABS Buoy W,2019-10-03 04:12:04.218750,28.354541778564453,263.9920349121094,5300235.0,544340.75,22.091999053955078,-0.2421780824661255,-0.10506247729063034,-7.394909381866455,2.4058854579925537,29.56766128540039,29.686864852905273,0.4964286684989929
44,"mb0101c MB Buoy M, ",2019-10-03 04:12:04.218750,30.130176544189453,271.9326171875,5536358.5,1305543.5,17.735000610351562,-0.2675483524799347,-0.02253107726573944,-1.0887428522109985,1.9461677074432373,29.776641845703125,34.83760070800781,0.483806848526001
45,mb0301c MB St Pier ,2019-10-03 04:12:04.218750,30.673261642456055,271.9875793457031,5596896.0,1305823.0,3.0859999656677246,-0.05351686477661133,-0.06365345418453217,1.183183193206787,0.6115512251853943,29.39353370666504,0.30662307143211365,0.5534417629241943
46,mb0401c MB Cont ter,2019-10-03 04:12:04.218750,30.662982940673828,271.97344970703125,5595645.5,1304565.625,4.609000205993652,-0.030355235561728477,-0.03649326041340828,1.1250938177108765,0.46832892298698425,29.696918487548828,1.2960940599441528,0.5517422556877136
47,"ps0101c Pascagoa,LB",2019-10-03 04:12:04.218750,30.186899185180664,271.4720153808594,5539046.5,1260746.125,11.751999855041504,-0.1940758228302002,0.03605004772543907,-1.2339926958084106,1.3790078163146973,30.17315101623535,32.399539947509766,0.49696972966194153
48,"ps0201c Pascaga,LB1",2019-10-03 04:12:04.218750,30.212717056274414,271.48968505859375,5542038.5,1262218.25,11.36299991607666,-0.05328593775629997,0.08836600184440613,-1.0912898778915405,1.2670361995697021,30.218944549560547,31.737722396850586,0.5026819109916687
49,ps0301c Pasc NG Pie,2019-10-03 04:12:04.218750,30.337583541870117,271.4399719238281,5555481.0,1256349.0,7.0879998207092285,-0.012450809590518475,-0.005840972065925598,-0.5387426018714905,0.4461863338947296,30.531892776489258,27.01677703857422,0.5157051682472229
50,ps0401c Pasc HA LB1,2019-10-03 04:12:04.218750,30.195392608642578,271.4804382324219,5540050.5,1261481.375,9.107000350952148,-0.17308436334133148,0.06952261179685593,-1.1847118139266968,1.348667860031128,30.206375122070312,32.148677825927734,0.49904724955558777
51,"gp0101c Gulfport,LB",2019-10-03 04:12:04.218750,30.192712783813477,271.0124816894531,5536272.0,1216510.0,9.003000259399414,-0.1820095330476761,0.15475404262542725,-1.4144256114959717,1.6735656261444092,30.229808807373047,29.15184783935547,0.5277119278907776
52,"gp0201c Gulfport,LB",2019-10-03 04:12:04.218750,30.218120574951172,271.0055847167969,5539034.5,1215634.5,8.491999626159668,-0.05324379354715347,0.24225035309791565,-1.3341171741485596,1.624751329421997,30.151792526245117,28.566604614257812,0.526729941368103
53,gp0301c Day Marker ,2019-10-03 04:12:04.218750,30.238210678100586,271.0029602050781,5541240.0,1215214.375,5.3520002365112305,0.042871102690696716,0.2017088532447815,-1.2737663984298706,1.5891236066818237,30.154376983642578,28.226232528686523,0.5250821709632874
54,gp0401c GP Harbor W,2019-10-03 04:12:04.218750,30.34827423095703,270.916015625,5552798.5,1205945.5,5.39900016784668,-0.0913730189204216,-0.010409981943666935,-0.6061325073242188,1.007453203201294,30.41965103149414,20.760711669921875,0.5412013530731201
55,lc0101c Lake Calcas,2019-10-03 04:12:04.218750,29.692935943603516,266.6711120605469,5456508.0,800831.875,9.065999984741211,-0.006922867614775896,0.005318861920386553,-1.317068099975586,0.15244366228580475,29.425806045532227,18.43391990661621,0.4841574728488922
56,lc0201c Cameron Fis,2019-10-03 04:12:04.218750,29.756193161010742,266.6578674316406,5463468.5,799263.0,3.0,-0.03308985382318497,-0.019417278468608856,-0.40660011768341064,-0.024315740913152695,29.59992027282715,17.595603942871094,0.480741024017334
57,"lc0301c L Chal CTY,",2019-10-03 04:12:04.218750,29.771820068359375,266.7483215332031,5465562.0,807941.5625,3.0,-0.014736266806721687,0.0007505658431909978,-0.3889912962913513,-0.00854633841663599,29.628829956054688,16.958303451538086,0.4801812171936035
58,sn0101c Sabin LBB 3,2019-10-03 04:12:04.218750,29.62746810913086,266.1960144042969,5447450.0,755110.3125,8.407999992370605,-0.08647669851779938,-0.040880948305130005,-2.6134848594665527,-0.16849154233932495,29.125308990478516,20.58795738220215,0.4913122057914734
59,"sn0201c USCG Sabin,",2019-10-03 04:12:04.218750,29.69341278076172,266.1771545410156,5454694.0,753012.25,3.0,0.011815281584858894,-0.11590606719255447,-1.7057501077651978,0.4448719322681427,28.21021842956543,12.252381324768066,0.49510458111763
60,sn0601c Port Beaumt,2019-10-03 04:12:04.218750,29.67969512939453,265.9841003417969,5452494.0,734375.8125,3.0,-0.026437096297740936,-0.004138336982578039,-0.9776118993759155,0.4164224863052368,28.95618438720703,18.670551300048828,0.508646547794342
61,g01010c Bolivar Roa,2019-10-03 04:12:04.218750,29.34050941467285,265.2231750488281,5412484.5,661798.375,7.638999938964844,-0.3964260518550873,-0.01105631235986948,-4.208806037902832,2.2014358043670654,28.932241439819336,21.985820770263672,0.548098087310791
62,"g02010c Morgans Pt,",2019-10-03 04:12:04.218750,29.685260772705078,265.0158996582031,5450138.5,640596.4375,6.800000190734863,-0.06082826480269432,0.08864928781986237,-2.2003824710845947,1.6212395429611206,29.151668548583984,7.469184398651123,0.4882122874259949
63,g04010c Hou Ship En,2019-10-03 04:12:04.218750,29.350645065307617,265.2174377441406,5413592.0,661207.875,15.02400016784668,-0.4845772683620453,0.2596813440322876,-3.979658603668213,2.209646701812744,28.93711280822754,22.007827758789062,0.5431901812553406
64,g05010c Galves Caus,2019-10-03 04:12:04.218750,29.29682159423828,265.1164855957031,5407339.0,651572.5625,3.0,0.12232831120491028,0.14385059475898743,-3.212660551071167,1.7616037130355835,28.885568618774414,19.802106857299805,0.5322054624557495
65,"g06010c Galves Ent,",2019-10-03 04:12:04.218750,29.340696334838867,265.25628662109375,5412600.5,665014.4375,13.741999626159668,-0.33534929156303406,0.027830516919493675,-4.459770679473877,2.1647450923919678,28.915067672729492,22.082704544067383,0.5417197346687317
66,"8745651 West Pier, ",2019-10-03 04:12:04.218750,30.34827423095703,270.916015625,5552798.5,1205945.5,5.39900016784668,-0.0913730189204216,-0.010409981943666935,-0.6061325073242188,1.007453203201294,30.41965103149414,20.760711669921875,0.5412013530731201
67,8744707 GP Outer Ra,2019-10-03 04:12:04.218750,30.23076057434082,271.02154541015625,5540550.0,1217063.25,6.603000164031982,-0.01698455959558487,0.05367352068424225,-1.310719609260559,1.5973836183547974,30.14304542541504,27.227697372436523,0.5274233818054199
68,8744673 Fort Morgan,2019-10-03 04:12:04.218750,30.228078842163086,271.9735412597656,5547516.5,1308577.875,9.086000442504883,-0.016483239829540253,0.0087431026622653,-0.5581962466239929,1.3757520914077759,30.08420181274414,33.75608444213867,0.4975621998310089
69,"8741501 Dock C,    ",2019-10-03 04:12:04.218750,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.01223470363765955,-0.005447319708764553,-0.5150896906852722,0.43869373202323914,30.529434204101562,26.989286422729492,0.5158625245094299
70,"8741003 Petit Bois,",2019-10-03 04:12:04.218750,30.213699340820312,271.4995422363281,5542222.0,1263157.125,7.546000003814697,-0.09827360510826111,0.07460462301969528,-1.0716187953948975,1.261147141456604,29.727556228637695,30.24062156677246,0.5055152177810669
71,"8741094 Rear Range,",2019-10-03 04:12:04.218750,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.004736088216304779,-0.001264561084099114,-0.5860782861709595,0.39773914217948914,30.50359344482422,27.371784210205078,0.5144663453102112
72,8771341 GB North Je,2019-10-03 04:12:04.218750,29.35546112060547,265.2782287597656,5414301.5,667096.9375,13.13700008392334,-0.35675063729286194,-0.07572569698095322,-4.485713958740234,2.1653263568878174,29.021820068359375,22.29393196105957,0.5547848343849182
73,8770822 Texas Point,2019-10-03 04:12:04.218750,29.67654800415039,266.1625671386719,5452771.5,751669.125,3.0,-0.20615021884441376,-0.14259788393974304,-2.057410717010498,0.13975578546524048,28.488967895507812,14.569798469543457,0.4931555986404419
74,"42019_B LLNR 1205, ",2019-10-03 04:12:04.218750,27.93854331970215,264.67364501953125,5255643.5,612318.5,184.69970703125,0.07600420713424683,0.18838123977184296,-7.037663459777832,2.3135104179382324,29.215795516967773,36.310386657714844,0.36781054735183716
75,"42020_B LLNR 1330, ",2019-10-03 04:12:04.218750,26.94124412536621,263.2818603515625,5142461.5,476925.78125,88.65299987792969,-0.06109786033630371,0.22730393707752228,-7.378444194793701,1.6660476922988892,29.662696838378906,34.14767837524414,0.42368143796920776
76,PTAT2_C Port Aransa,2019-10-03 04:12:04.218750,27.82900047302246,262.9470520019531,5240394.5,442555.5,3.0239999294281006,-0.09419301897287369,-0.13014042377471924,-6.714932441711426,2.1825673580169678,29.924161911010742,30.693571090698242,0.5484023094177246
77,"42035_B LLNR 1145, ",2019-10-03 04:12:04.218750,29.2313232421875,265.59014892578125,5401484.0,697839.4375,15.847000122070312,-0.18195582926273346,-0.03450806438922882,-5.632272720336914,2.398206949234009,29.105310440063477,27.57352066040039,0.4942241311073303
78,"MRSL1_T  Marsh Is, ",2019-10-03 04:12:04.218750,29.439292907714844,267.9407653808594,5434061.0,925139.4375,3.88700008392334,-0.18922878801822662,-0.024389775469899178,-1.5513685941696167,0.8442843556404114,29.41143035888672,13.88392448425293,0.43758624792099
79,ILDL1_T  Is Dernier,2019-10-03 04:12:04.218750,29.052461624145508,269.4669189453125,5399696.0,1075796.375,6.446000099182129,-0.14942272007465363,0.05077516660094261,-6.215451240539551,1.0802738666534424,28.997983932495117,27.50948715209961,0.471842885017395
80,SPLL1_T  S. Timbali,2019-10-03 04:12:04.218750,28.864164352416992,269.5183410644531,5379175.5,1082122.75,18.29400062561035,-0.3853842318058014,-0.1654502898454666,-6.911679267883301,0.6385141015052795,28.782032012939453,30.106660842895508,0.4276084899902344
81,LUML1_T  Marine Cen,2019-10-03 04:12:04.218750,29.2053165435791,269.3788146972656,5416076.5,1066170.625,3.0,0.006093811243772507,0.006016314961016178,-4.110746383666992,0.31686821579933167,29.518417358398438,26.539588928222656,0.49611449241638184
82,TRBL1_T  Terrebonn ,2019-10-03 04:12:04.218750,29.165494918823242,269.42010498046875,5411920.0,1070457.625,3.0,-0.03017611615359783,0.013557905331254005,-5.004648208618164,0.5876940488815308,29.23910903930664,26.99186134338379,0.48637619614601135
83,"BURL1_C  SW Pass,  ",2019-10-03 04:12:04.218750,28.903234481811523,270.5699157714844,5390440.0,1184217.75,12.291000366210938,-0.8551733493804932,-0.47139251232147217,-5.743935585021973,1.1877553462982178,27.956804275512695,15.782395362854004,0.46043407917022705
84,"42067_B  USM3M02,  ",2019-10-03 04:12:04.218750,30.038433074951172,271.34747314453125,5521673.5,1250056.375,20.548999786376953,-0.10750577598810196,-0.03897826373577118,-1.8153218030929565,2.1293959617614746,29.777982711791992,33.73060607910156,0.4778396487236023
85,42040_B  Lake Offsh,2019-10-03 04:12:04.218750,29.216114044189453,271.7689208984375,5433977.5,1298044.375,199.3907928466797,0.2046402245759964,0.0930228903889656,-5.1887640953063965,1.6101109981536865,28.63813018798828,34.94155502319336,0.21363724768161774
86,MBLA1_C  Mid-Mob Ba,2019-10-03 04:12:04.218750,30.436363220214844,271.9875183105469,5570675.0,1308001.125,9.720999717712402,0.13633093237876892,-0.017583943903446198,0.6993408203125,1.547384262084961,29.972986221313477,12.916021347045898,0.5210109949111938
87,MHPA1_C  Meaher Par,2019-10-03 04:12:04.218750,30.66763687133789,271.98968505859375,5596290.0,1306076.25,3.0,-0.058778315782547,-0.09357106685638428,1.2150733470916748,0.6749182343482971,29.421085357666016,0.33733588457107544,0.5527499914169312
88,"CRTA1_C  Ceder Pt, ",2019-10-03 04:12:04.218750,30.30856704711914,271.8586730957031,5555509.5,1296808.75,3.0,0.20597361028194427,-0.12043468654155731,-0.07262913137674332,0.8102388978004456,30.363262176513672,15.983846664428711,0.5171093344688416
89,KATA1_C  Katrina Cu,2019-10-03 04:12:04.218750,30.257247924804688,271.7839660644531,5549242.5,1290099.5,4.218999862670898,0.06579719483852386,-0.019393518567085266,-0.6169034838676453,1.0518147945404053,30.449485778808594,21.39104461669922,0.5200830698013306
90,DPHA1_C  Dauphin Is,2019-10-03 04:12:04.218750,30.252920150756836,271.919921875,5549837.5,1303198.875,3.0,0.2161114662885666,-0.1811264306306839,-0.29890263080596924,1.3059470653533936,29.89084243774414,17.843870162963867,0.506375789642334
91,BSCA1_W  Bon Secour,2019-10-03 04:12:04.218750,30.33016586303711,272.17034912109375,5560398.0,1326528.125,3.0,0.030718345195055008,-0.07483211904764175,-0.23030418157577515,1.1327838897705078,30.75855255126953,18.216772079467773,0.5269889831542969
92,42012_B  Orange Bea,2019-10-03 04:12:04.218750,30.066381454467773,272.43927001953125,5533438.0,1354870.625,27.59600067138672,-0.12187043577432632,0.07492382079362869,-0.9723692536354065,2.397761344909668,29.927499771118164,34.9071159362793,0.4802456200122833
0,8729108 Panama City,2019-10-03 04:18:02.812500,30.122159957885742,274.26678466796875,5556146.0,1529913.625,15.54640007019043,-0.06797522306442261,0.15278670191764832,1.3490726947784424,-0.830822229385376,29.345672607421875,34.80573272705078,0.517057478427887
1,"8729501 Valparaiso,",2019-10-03 04:18:02.812500,30.484710693359375,273.52734375,5589219.5,1455070.0,3.3910000324249268,0.03485294431447983,-0.023915914818644524,1.0037386417388916,1.3016406297683716,30.099098205566406,19.687314987182617,0.4256013333797455
2,"8729840 Pensacola, ",2019-10-03 04:18:02.812500,30.402843475341797,272.7876281738281,5573601.5,1385037.75,8.359999656677246,0.12106466293334961,0.049684248864650726,1.2928920984268188,2.106438636779785,29.990299224853516,27.24658203125,0.5195499658584595
3,8729941 Blue Angles,2019-10-03 04:18:02.812500,30.301612854003906,272.6007080078125,5560811.0,1368104.0,5.11899995803833,0.018207009881734848,0.00756302522495389,0.08070245385169983,1.7101130485534668,30.323379516601562,32.240264892578125,0.5219382047653198
4,8731439 Gulf Shores,2019-10-03 04:18:02.812500,30.24783706665039,272.3187255859375,5552506.0,1341550.375,6.381999969482422,-0.12250471860170364,-0.012648803181946278,-0.5388469696044922,1.5000406503677368,30.38728904724121,33.658897399902344,0.5210419297218323
5,"8732828 Weeks Bay, ",2019-10-03 04:18:02.812500,30.37752914428711,272.1572265625,5565531.5,1324825.125,3.0,0.06977203488349915,-0.018013395369052887,-0.08183731883764267,1.2367974519729614,30.767868041992188,17.28635025024414,0.528525173664093
6,8735181 Dauphin Is ,2019-10-03 04:18:02.812500,30.250030517578125,271.9248352050781,5549556.5,1303697.25,3.0,0.14737184345722198,-0.21338535845279694,-0.3812800347805023,1.354839563369751,29.830678939819336,18.76337432861328,0.5072811841964722
7,"8736897 CG Mobile, ",2019-10-03 04:18:02.812500,30.644760131835938,271.9434509277344,5593390.0,1301862.125,3.0,0.003662344068288803,-0.0001518136414233595,0.9345278143882751,0.29678699374198914,29.926536560058594,2.7423386573791504,0.5506424903869629
8,8737048 Mobile St D,2019-10-03 04:18:02.812500,30.677701950073242,271.9854431152344,5597370.5,1305577.625,4.544000148773193,0.026550859212875366,0.01576317846775055,1.1180459260940552,0.6037084460258484,29.41028594970703,0.3280063569545746,0.5547853112220764
9,8741041 Pascagoula ,2019-10-03 04:18:02.812500,30.334470748901367,271.48291015625,5555462.5,1260498.875,12.644000053405762,-0.004645369481295347,-0.0015242249937728047,-0.6232712864875793,0.38938310742378235,30.50042724609375,27.37227439880371,0.5159558653831482
10,8741533 Pascagoula ,2019-10-03 04:18:02.812500,30.343156814575195,271.4366455078125,5556072.5,1255980.875,7.318999767303467,-0.011389747262001038,-0.0051296125166118145,-0.5433919429779053,0.4215972423553467,30.526824951171875,26.99017333984375,0.5175426006317139
11,8745557 Gulfport Ha,2019-10-03 04:18:02.812500,30.367366790771484,270.9154357910156,5554908.5,1205731.875,3.0,-0.1033579632639885,-0.032741133123636246,-0.4760127663612366,0.8618670701980591,30.39242172241211,20.80245590209961,0.5437951683998108
